ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,Timestamp
17855,Shopping,1920,26.15050395,91.73353109,844,car,average,6,0,19-11-2016 11:31
15231,Others-CCCPS8,1322,26.14754886,91.72799519,723,car,average,6,0,19-11-2016 11:31
12607,Others-CCCPS135a,3883,26.14749943,91.72800489,1545,car,average,7,0,19-11-2016 11:31
6047,BHMNCPHST01,1200,26.14001386,91.73099967,374,cycle,average,6,0,19-11-2016 11:31
8671,Broad Street,690,26.13795775,91.74099445,186,cycle,average,5,0,19-11-2016 11:31
4735,BHMMBMMBX01,687,20.0000347,78.00000286,348,car,average,5,0,19-11-2016 11:31
3423,BHMEURBRD01,470,26.14901995,91.7395035,146,car,average,4,0,19-11-2016 11:31
799,BHMBCCMKT01,577,26.14453614,91.73617216,269,cycle,high,7,0,19-11-2016 11:31
13919,Others-CCCPS202,2937,26.14749053,91.72799688,806,car,average,6,0,19-11-2016 11:31
7359,BHMNCPNST01,485,26.14004753,91.73097233,241,bike,average,5,0,19-11-2016 11:31
2111,BHMBCCTHL01,387,26.14449459,91.73620513,379,cycle,average,5,0,19-11-2016 11:31
7360,BHMNCPNST01,485,26.14004753,91.73097233,269,car,high,7,0,19-11-2016 12:04
17856,Shopping,1920,26.15050395,91.73353109,924,cycle,high,8,0,19-11-2016 12:04
3424,BHMEURBRD01,470,26.14901995,91.7395035,170,car,high,6,0,19-11-2016 12:04
13920,Others-CCCPS202,2937,26.14749053,91.72799688,880,car,high,9,0,19-11-2016 12:04
8672,Broad Street,690,26.13795775,91.74099445,209,car,high,7,0,19-11-2016 12:04
9984,Others-CCCPS105a,2009,26.14747299,91.72804914,1182,bike,high,9,0,19-11-2016 12:04
11296,Others-CCCPS119a,2803,26.14754061,91.72797041,540,car,average,6,0,19-11-2016 12:04
15232,Others-CCCPS8,1322,26.14754886,91.72799519,798,bike,high,9,0,19-11-2016 12:04
2112,BHMBCCTHL01,387,26.14449459,91.73620513,402,truck,high,8,0,19-11-2016 12:04
6048,BHMNCPHST01,1200,26.14001386,91.73099967,412,car,high,8,0,19-11-2016 12:04
16544,Others-CCCPS98,3103,26.14749998,91.72797778,791,bike,high,8,0,19-11-2016 12:04
4736,BHMMBMMBX01,687,20.0000347,78.00000286,384,bike,high,8,0,19-11-2016 12:04
800,BHMBCCMKT01,577,26.14453614,91.73617216,293,bike,high,8,0,19-11-2016 12:04
12608,Others-CCCPS135a,3883,26.14749943,91.72800489,1692,car,high,9,0,19-11-2016 12:04
801,BHMBCCMKT01,577,26.14453614,91.73617216,340,cycle,high,8,0,19-11-2016 12:31
2113,BHMBCCTHL01,387,26.14449459,91.73620513,402,car,high,8,0,19-11-2016 12:31
8673,Broad Street,690,26.13795775,91.74099445,216,cycle,high,7,0,19-11-2016 12:31
9985,Others-CCCPS105a,2009,26.14747299,91.72804914,1253,car,high,9,0,19-11-2016 12:31
7361,BHMNCPNST01,485,26.14004753,91.73097233,286,truck,high,8,0,19-11-2016 12:31
16545,Others-CCCPS98,3103,26.14749998,91.72797778,840,bike,high,9,0,19-11-2016 12:31
3425,BHMEURBRD01,470,26.14901995,91.7395035,178,bike,high,7,0,19-11-2016 12:31
6049,BHMNCPHST01,1200,26.14001386,91.73099967,461,bike,high,8,0,19-11-2016 12:31
11297,Others-CCCPS119a,2803,26.14754061,91.72797041,545,car,average,6,0,19-11-2016 12:31
4737,BHMMBMMBX01,687,20.0000347,78.00000286,411,car,average,6,0,19-11-2016 12:31
13921,Others-CCCPS202,2937,26.14749053,91.72799688,904,car,high,9,0,19-11-2016 12:31
17857,Shopping,1920,26.15050395,91.73353109,1014,car,high,9,0,19-11-2016 12:31
12609,Others-CCCPS135a,3883,26.14749943,91.72800489,1835,car,high,10,0,19-11-2016 12:31
15233,Others-CCCPS8,1322,26.14754886,91.72799519,842,bike,average,6,0,19-11-2016 12:31
4738,BHMMBMMBX01,687,20.0000347,78.00000286,444,car,high,7,0,19-11-2016 13:04
7362,BHMNCPNST01,485,26.14004753,91.73097233,307,car,high,7,0,19-11-2016 13:04
6050,BHMNCPHST01,1200,26.14001386,91.73099967,522,car,high,8,0,19-11-2016 13:04
9986,Others-CCCPS105a,2009,26.14747299,91.72804914,1323,car,high,9,0,19-11-2016 13:04
15234,Others-CCCPS8,1322,26.14754886,91.72799519,879,cycle,high,8,0,19-11-2016 13:04
11298,Others-CCCPS119a,2803,26.14754061,91.72797041,546,bike,high,7,0,19-11-2016 13:04
2114,BHMBCCTHL01,387,26.14449459,91.73620513,399,bike,high,7,0,19-11-2016 13:04
802,BHMBCCMKT01,577,26.14453614,91.73617216,400,car,high,7,0,19-11-2016 13:04
12610,Others-CCCPS135a,3883,26.14749943,91.72800489,1991,car,high,9,0,19-11-2016 13:04
16546,Others-CCCPS98,3103,26.14749998,91.72797778,898,truck,high,8,0,19-11-2016 13:04
8674,Broad Street,690,26.13795775,91.74099445,219,car,high,6,0,19-11-2016 13:04
17858,Shopping,1920,26.15050395,91.73353109,1107,cycle,average,6,0,19-11-2016 13:04
13922,Others-CCCPS202,2937,26.14749053,91.72799688,924,car,high,8,0,19-11-2016 13:04
3426,BHMEURBRD01,470,26.14901995,91.7395035,181,cycle,high,6,0,19-11-2016 13:04
12611,Others-CCCPS135a,3883,26.14749943,91.72800489,2053,cycle,high,10,0,19-11-2016 13:31
7363,BHMNCPNST01,485,26.14004753,91.73097233,341,cycle,average,5,0,19-11-2016 13:31
3427,BHMEURBRD01,470,26.14901995,91.7395035,196,car,high,7,0,19-11-2016 13:31
4739,BHMMBMMBX01,687,20.0000347,78.00000286,477,car,high,8,0,19-11-2016 13:31
11299,Others-CCCPS119a,2803,26.14754061,91.72797041,546,car,high,7,0,19-11-2016 13:31
6051,BHMNCPHST01,1200,26.14001386,91.73099967,547,car,high,8,0,19-11-2016 13:31
803,BHMBCCMKT01,577,26.14453614,91.73617216,429,bike,high,7,0,19-11-2016 13:31
9987,Others-CCCPS105a,2009,26.14747299,91.72804914,1417,car,high,8,0,19-11-2016 13:31
13923,Others-CCCPS202,2937,26.14749053,91.72799688,983,car,high,9,0,19-11-2016 13:31
15235,Others-CCCPS8,1322,26.14754886,91.72799519,940,cycle,high,8,0,19-11-2016 13:31
16547,Others-CCCPS98,3103,26.14749998,91.72797778,962,bike,high,8,0,19-11-2016 13:31
2115,BHMBCCTHL01,387,26.14449459,91.73620513,402,car,high,7,0,19-11-2016 13:31
17859,Shopping,1920,26.15050395,91.73353109,1141,truck,high,9,0,19-11-2016 13:31
8675,Broad Street,690,26.13795775,91.74099445,240,car,high,7,0,19-11-2016 13:31
8676,Broad Street,690,26.13795775,91.74099445,274,car,average,4,0,19-11-2016 14:04
7364,BHMNCPNST01,485,26.14004753,91.73097233,382,car,high,6,0,19-11-2016 14:04
12612,Others-CCCPS135a,3883,26.14749943,91.72800489,2123,car,average,5,0,19-11-2016 14:04
9988,Others-CCCPS105a,2009,26.14747299,91.72804914,1508,cycle,average,5,0,19-11-2016 14:04
11300,Others-CCCPS119a,2803,26.14754061,91.72797041,556,bike,average,4,0,19-11-2016 14:04
3428,BHMEURBRD01,470,26.14901995,91.7395035,228,car,average,4,0,19-11-2016 14:04
4740,BHMMBMMBX01,687,20.0000347,78.00000286,520,car,average,4,0,19-11-2016 14:04
2116,BHMBCCTHL01,387,26.14449459,91.73620513,402,car,average,4,0,19-11-2016 14:04
13924,Others-CCCPS202,2937,26.14749053,91.72799688,1055,cycle,average,5,0,19-11-2016 14:04
16548,Others-CCCPS98,3103,26.14749998,91.72797778,1056,car,average,5,0,19-11-2016 14:04
804,BHMBCCMKT01,577,26.14453614,91.73617216,492,car,high,6,0,19-11-2016 14:04
15236,Others-CCCPS8,1322,26.14754886,91.72799519,988,car,average,5,0,19-11-2016 14:04
17860,Shopping,1920,26.15050395,91.73353109,1193,bike,average,5,0,19-11-2016 14:04
6052,BHMNCPHST01,1200,26.14001386,91.73099967,576,bike,average,4,0,19-11-2016 14:04
16549,Others-CCCPS98,3103,26.14749998,91.72797778,1098,car,average,5,0,19-11-2016 14:31
2117,BHMBCCTHL01,387,26.14449459,91.73620513,399,car,average,4,0,19-11-2016 14:31
3429,BHMEURBRD01,470,26.14901995,91.7395035,240,car,average,4,0,19-11-2016 14:31
17861,Shopping,1920,26.15050395,91.73353109,1205,bike,average,5,0,19-11-2016 14:31
12613,Others-CCCPS135a,3883,26.14749943,91.72800489,2136,car,high,8,0,19-11-2016 14:31
4741,BHMMBMMBX01,687,20.0000347,78.00000286,558,car,average,4,0,19-11-2016 14:31
13925,Others-CCCPS202,2937,26.14749053,91.72799688,1077,cycle,average,4,0,19-11-2016 14:31
7365,BHMNCPNST01,485,26.14004753,91.73097233,390,car,average,4,0,19-11-2016 14:31
805,BHMBCCMKT01,577,26.14453614,91.73617216,473,car,average,4,0,19-11-2016 14:31
11301,Others-CCCPS119a,2803,26.14754061,91.72797041,549,bike,average,4,0,19-11-2016 14:31
9989,Others-CCCPS105a,2009,26.14747299,91.72804914,1562,bike,high,7,0,19-11-2016 14:31
8677,Broad Street,690,26.13795775,91.74099445,288,car,average,4,0,19-11-2016 14:31
15237,Others-CCCPS8,1322,26.14754886,91.72799519,1004,car,average,5,0,19-11-2016 14:31
6053,BHMNCPHST01,1200,26.14001386,91.73099967,595,car,average,5,0,19-11-2016 14:31
2118,BHMBCCTHL01,387,26.14449459,91.73620513,388,car,low,2,0,19-11-2016 15:04
4742,BHMMBMMBX01,687,20.0000347,78.00000286,563,car,low,3,0,19-11-2016 15:04
11302,Others-CCCPS119a,2803,26.14754061,91.72797041,551,truck,low,2,0,19-11-2016 15:04
17862,Shopping,1920,26.15050395,91.73353109,1204,car,low,3,0,19-11-2016 15:04
16550,Others-CCCPS98,3103,26.14749998,91.72797778,1139,car,low,3,0,19-11-2016 15:04
15238,Others-CCCPS8,1322,26.14754886,91.72799519,1015,car,low,3,0,19-11-2016 15:04
7366,BHMNCPNST01,485,26.14004753,91.73097233,413,car,low,3,0,19-11-2016 15:04
3430,BHMEURBRD01,470,26.14901995,91.7395035,255,cycle,average,3,0,19-11-2016 15:04
12614,Others-CCCPS135a,3883,26.14749943,91.72800489,2147,car,low,3,0,19-11-2016 15:04
6054,BHMNCPHST01,1200,26.14001386,91.73099967,613,cycle,low,3,0,19-11-2016 15:04
806,BHMBCCMKT01,577,26.14453614,91.73617216,482,truck,low,3,0,19-11-2016 15:04
9990,Others-CCCPS105a,2009,26.14747299,91.72804914,1578,car,low,3,0,19-11-2016 15:04
8678,Broad Street,690,26.13795775,91.74099445,308,car,low,2,0,19-11-2016 15:04
13926,Others-CCCPS202,2937,26.14749053,91.72799688,1103,car,low,2,0,19-11-2016 15:04
17863,Shopping,1920,26.15050395,91.73353109,1195,bike,low,3,0,19-11-2016 15:31
9991,Others-CCCPS105a,2009,26.14747299,91.72804914,1578,bike,low,3,0,19-11-2016 15:31
16551,Others-CCCPS98,3103,26.14749998,91.72797778,1146,bike,low,3,0,19-11-2016 15:31
4743,BHMMBMMBX01,687,20.0000347,78.00000286,555,bike,low,3,0,19-11-2016 15:31
3431,BHMEURBRD01,470,26.14901995,91.7395035,255,car,average,3,0,19-11-2016 15:31
6055,BHMNCPHST01,1200,26.14001386,91.73099967,612,cycle,low,3,0,19-11-2016 15:31
7367,BHMNCPNST01,485,26.14004753,91.73097233,411,car,low,2,0,19-11-2016 15:31
2119,BHMBCCTHL01,387,26.14449459,91.73620513,388,car,low,2,0,19-11-2016 15:31
15239,Others-CCCPS8,1322,26.14754886,91.72799519,1023,bike,low,4,0,19-11-2016 15:31
807,BHMBCCMKT01,577,26.14453614,91.73617216,489,car,low,2,0,19-11-2016 15:31
11303,Others-CCCPS119a,2803,26.14754061,91.72797041,568,car,low,2,0,19-11-2016 15:31
8679,Broad Street,690,26.13795775,91.74099445,310,cycle,average,2,0,19-11-2016 15:31
12615,Others-CCCPS135a,3883,26.14749943,91.72800489,2130,car,low,3,0,19-11-2016 15:31
13927,Others-CCCPS202,2937,26.14749053,91.72799688,1109,truck,average,3,0,19-11-2016 15:31
808,BHMBCCMKT01,577,26.14453614,91.73617216,452,cycle,average,3,0,19-11-2016 16:04
3432,BHMEURBRD01,470,26.14901995,91.7395035,275,car,low,2,0,19-11-2016 16:04
13928,Others-CCCPS202,2937,26.14749053,91.72799688,1121,cycle,low,3,0,19-11-2016 16:04
15240,Others-CCCPS8,1322,26.14754886,91.72799519,1000,bike,low,2,0,19-11-2016 16:04
8680,Broad Street,690,26.13795775,91.74099445,327,truck,low,2,0,19-11-2016 16:04
16552,Others-CCCPS98,3103,26.14749998,91.72797778,1156,car,low,2,0,19-11-2016 16:04
12616,Others-CCCPS135a,3883,26.14749943,91.72800489,2014,car,low,3,0,19-11-2016 16:04
9992,Others-CCCPS105a,2009,26.14747299,91.72804914,1560,car,low,3,0,19-11-2016 16:04
6056,BHMNCPHST01,1200,26.14001386,91.73099967,591,truck,low,2,0,19-11-2016 16:04
4744,BHMMBMMBX01,687,20.0000347,78.00000286,560,car,low,3,0,19-11-2016 16:04
17864,Shopping,1920,26.15050395,91.73353109,1134,car,low,2,0,19-11-2016 16:04
7368,BHMNCPNST01,485,26.14004753,91.73097233,406,car,average,2,0,19-11-2016 16:04
11304,Others-CCCPS119a,2803,26.14754061,91.72797041,585,car,low,2,0,19-11-2016 16:04
2120,BHMBCCTHL01,387,26.14449459,91.73620513,395,bike,average,3,0,19-11-2016 16:04
809,BHMBCCMKT01,577,26.14453614,91.73617216,431,car,average,2,0,19-11-2016 16:31
13929,Others-CCCPS202,2937,26.14749053,91.72799688,1119,car,low,2,0,19-11-2016 16:31
11305,Others-CCCPS119a,2803,26.14754061,91.72797041,611,bike,low,2,0,19-11-2016 16:31
12617,Others-CCCPS135a,3883,26.14749943,91.72800489,1861,bike,average,3,0,19-11-2016 16:31
6057,BHMNCPHST01,1200,26.14001386,91.73099967,552,car,low,2,0,19-11-2016 16:31
8681,Broad Street,690,26.13795775,91.74099445,327,bike,low,2,0,19-11-2016 16:31
3433,BHMEURBRD01,470,26.14901995,91.7395035,275,car,low,2,0,19-11-2016 16:31
16553,Others-CCCPS98,3103,26.14749998,91.72797778,1130,bike,average,3,0,19-11-2016 16:31
4745,BHMMBMMBX01,687,20.0000347,78.00000286,531,car,average,3,0,19-11-2016 16:31
17865,Shopping,1920,26.15050395,91.73353109,1034,car,low,2,0,19-11-2016 16:31
7369,BHMNCPNST01,485,26.14004753,91.73097233,390,bike,low,2,0,19-11-2016 16:31
2121,BHMBCCTHL01,387,26.14449459,91.73620513,402,car,low,2,0,19-11-2016 16:31
9993,Others-CCCPS105a,2009,26.14747299,91.72804914,1497,truck,low,2,0,19-11-2016 16:31
15241,Others-CCCPS8,1322,26.14754886,91.72799519,966,car,low,3,0,19-11-2016 16:31
7370,BHMNCPNST01,485,26.14004753,91.73097233,215,car,low,2,1,20-11-2016 07:41
3434,BHMEURBRD01,470,26.14901995,91.7395035,41,bike,low,2,1,20-11-2016 08:01
13930,Others-CCCPS202,2937,26.14749053,91.72799688,385,truck,average,4,1,20-11-2016 08:01
810,BHMBCCMKT01,577,26.14453614,91.73617216,20,car,low,1,1,20-11-2016 08:01
16554,Others-CCCPS98,3103,26.14749998,91.72797778,465,cycle,low,3,1,20-11-2016 08:01
6058,BHMNCPHST01,1200,26.14001386,91.73099967,98,bike,low,3,1,20-11-2016 08:01
4746,BHMMBMMBX01,687,20.0000347,78.00000286,232,car,average,3,1,20-11-2016 08:01
2122,BHMBCCTHL01,387,26.14449459,91.73620513,113,car,low,2,1,20-11-2016 08:01
11306,Others-CCCPS119a,2803,26.14754061,91.72797041,131,car,low,2,1,20-11-2016 08:01
8682,Broad Street,690,26.13795775,91.74099445,57,car,low,1,1,20-11-2016 08:01
9994,Others-CCCPS105a,2009,26.14747299,91.72804914,571,car,low,3,1,20-11-2016 08:01
17866,Shopping,1920,26.15050395,91.73353109,273,car,low,2,1,20-11-2016 08:01
12618,Others-CCCPS135a,3883,26.14749943,91.72800489,641,car,low,3,1,20-11-2016 08:01
15242,Others-CCCPS8,1322,26.14754886,91.72799519,339,bike,low,3,1,20-11-2016 08:01
6059,BHMNCPHST01,1200,26.14001386,91.73099967,97,car,low,2,1,20-11-2016 08:14
15243,Others-CCCPS8,1322,26.14754886,91.72799519,339,car,low,3,1,20-11-2016 08:27
8683,Broad Street,690,26.13795775,91.74099445,58,bike,low,2,1,20-11-2016 08:27
9995,Others-CCCPS105a,2009,26.14747299,91.72804914,570,bike,low,3,1,20-11-2016 08:27
13931,Others-CCCPS202,2937,26.14749053,91.72799688,386,truck,average,3,1,20-11-2016 08:27
7371,BHMNCPNST01,485,26.14004753,91.73097233,211,car,average,3,1,20-11-2016 08:27
16555,Others-CCCPS98,3103,26.14749998,91.72797778,462,truck,low,3,1,20-11-2016 08:27
811,BHMBCCMKT01,577,26.14453614,91.73617216,22,truck,low,1,1,20-11-2016 08:27
3435,BHMEURBRD01,470,26.14901995,91.7395035,42,car,low,2,1,20-11-2016 08:27
12619,Others-CCCPS135a,3883,26.14749943,91.72800489,660,car,low,3,1,20-11-2016 08:27
17867,Shopping,1920,26.15050395,91.73353109,284,car,average,3,1,20-11-2016 08:27
2123,BHMBCCTHL01,387,26.14449459,91.73620513,117,truck,low,2,1,20-11-2016 08:27
11307,Others-CCCPS119a,2803,26.14754061,91.72797041,137,car,low,2,1,20-11-2016 08:27
4747,BHMMBMMBX01,687,20.0000347,78.00000286,231,car,low,2,1,20-11-2016 08:27
16556,Others-CCCPS98,3103,26.14749998,91.72797778,469,car,low,4,1,20-11-2016 09:01
17868,Shopping,1920,26.15050395,91.73353109,300,car,low,3,1,20-11-2016 09:01
7372,BHMNCPNST01,485,26.14004753,91.73097233,210,car,low,3,1,20-11-2016 09:01
2124,BHMBCCTHL01,387,26.14449459,91.73620513,124,car,low,3,1,20-11-2016 09:01
812,BHMBCCMKT01,577,26.14453614,91.73617216,21,car,average,3,1,20-11-2016 09:01
11308,Others-CCCPS119a,2803,26.14754061,91.72797041,147,car,low,3,1,20-11-2016 09:01
4748,BHMMBMMBX01,687,20.0000347,78.00000286,236,car,low,3,1,20-11-2016 09:01
3436,BHMEURBRD01,470,26.14901995,91.7395035,42,car,low,2,1,20-11-2016 09:01
8684,Broad Street,690,26.13795775,91.74099445,59,car,low,3,1,20-11-2016 09:01
15244,Others-CCCPS8,1322,26.14754886,91.72799519,345,car,low,3,1,20-11-2016 09:01
9996,Others-CCCPS105a,2009,26.14747299,91.72804914,581,car,low,3,1,20-11-2016 09:01
13932,Others-CCCPS202,2937,26.14749053,91.72799688,393,bike,average,4,1,20-11-2016 09:01
12620,Others-CCCPS135a,3883,26.14749943,91.72800489,688,cycle,low,4,1,20-11-2016 09:01
6060,BHMNCPHST01,1200,26.14001386,91.73099967,105,car,low,3,1,20-11-2016 09:01
15245,Others-CCCPS8,1322,26.14754886,91.72799519,381,car,low,3,1,20-11-2016 09:27
11309,Others-CCCPS119a,2803,26.14754061,91.72797041,189,car,low,3,1,20-11-2016 09:27
2125,BHMBCCTHL01,387,26.14449459,91.73620513,157,car,low,3,1,20-11-2016 09:27
813,BHMBCCMKT01,577,26.14453614,91.73617216,24,bike,low,2,1,20-11-2016 09:27
12621,Others-CCCPS135a,3883,26.14749943,91.72800489,717,bike,average,5,1,20-11-2016 09:27
7373,BHMNCPNST01,485,26.14004753,91.73097233,208,truck,low,2,1,20-11-2016 09:27
3437,BHMEURBRD01,470,26.14901995,91.7395035,43,car,average,2,1,20-11-2016 09:27
4749,BHMMBMMBX01,687,20.0000347,78.00000286,245,car,low,3,1,20-11-2016 09:27
16557,Others-CCCPS98,3103,26.14749998,91.72797778,485,car,low,3,1,20-11-2016 09:27
13933,Others-CCCPS202,2937,26.14749053,91.72799688,425,car,low,3,1,20-11-2016 09:27
17869,Shopping,1920,26.15050395,91.73353109,324,car,low,3,1,20-11-2016 09:27
8685,Broad Street,690,26.13795775,91.74099445,60,cycle,low,2,1,20-11-2016 09:27
9997,Others-CCCPS105a,2009,26.14747299,91.72804914,626,car,low,3,1,20-11-2016 09:27
6061,BHMNCPHST01,1200,26.14001386,91.73099967,129,car,low,3,1,20-11-2016 09:27
16558,Others-CCCPS98,3103,26.14749998,91.72797778,526,car,low,5,1,20-11-2016 10:01
13934,Others-CCCPS202,2937,26.14749053,91.72799688,493,car,low,5,1,20-11-2016 10:01
2126,BHMBCCTHL01,387,26.14449459,91.73620513,211,car,low,4,1,20-11-2016 10:01
12622,Others-CCCPS135a,3883,26.14749943,91.72800489,782,car,low,5,1,20-11-2016 10:01
15246,Others-CCCPS8,1322,26.14754886,91.72799519,447,cycle,low,5,1,20-11-2016 10:01
3438,BHMEURBRD01,470,26.14901995,91.7395035,50,bike,low,2,1,20-11-2016 10:01
11310,Others-CCCPS119a,2803,26.14754061,91.72797041,273,bike,low,4,1,20-11-2016 10:01
814,BHMBCCMKT01,577,26.14453614,91.73617216,28,car,low,3,1,20-11-2016 10:01
4750,BHMMBMMBX01,687,20.0000347,78.00000286,250,bike,low,4,1,20-11-2016 10:01
7374,BHMNCPNST01,485,26.14004753,91.73097233,214,car,low,4,1,20-11-2016 10:01
6062,BHMNCPHST01,1200,26.14001386,91.73099967,151,car,low,4,1,20-11-2016 10:01
8686,Broad Street,690,26.13795775,91.74099445,68,car,low,3,1,20-11-2016 10:01
17870,Shopping,1920,26.15050395,91.73353109,358,car,low,4,1,20-11-2016 10:01
9998,Others-CCCPS105a,2009,26.14747299,91.72804914,697,car,average,6,1,20-11-2016 10:01
2127,BHMBCCTHL01,387,26.14449459,91.73620513,248,bike,low,4,1,20-11-2016 10:27
7375,BHMNCPNST01,485,26.14004753,91.73097233,216,car,low,5,1,20-11-2016 10:27
12623,Others-CCCPS135a,3883,26.14749943,91.72800489,831,car,low,5,1,20-11-2016 10:27
8687,Broad Street,690,26.13795775,91.74099445,85,car,low,4,1,20-11-2016 10:27
15247,Others-CCCPS8,1322,26.14754886,91.72799519,493,bike,average,5,1,20-11-2016 10:27
16559,Others-CCCPS98,3103,26.14749998,91.72797778,553,car,low,4,1,20-11-2016 10:27
815,BHMBCCMKT01,577,26.14453614,91.73617216,44,car,low,2,1,20-11-2016 10:27
4751,BHMMBMMBX01,687,20.0000347,78.00000286,248,car,average,5,1,20-11-2016 10:27
17871,Shopping,1920,26.15050395,91.73353109,381,car,low,5,1,20-11-2016 10:27
9999,Others-CCCPS105a,2009,26.14747299,91.72804914,741,car,low,5,1,20-11-2016 10:27
3439,BHMEURBRD01,470,26.14901995,91.7395035,67,bike,average,4,1,20-11-2016 10:27
6063,BHMNCPHST01,1200,26.14001386,91.73099967,163,bike,low,5,1,20-11-2016 10:27
13935,Others-CCCPS202,2937,26.14749053,91.72799688,549,bike,low,5,1,20-11-2016 10:27
11311,Others-CCCPS119a,2803,26.14754061,91.72797041,337,car,low,4,1,20-11-2016 10:27
17872,Shopping,1920,26.15050395,91.73353109,420,car,average,8,1,20-11-2016 11:01
11312,Others-CCCPS119a,2803,26.14754061,91.72797041,442,cycle,average,7,1,20-11-2016 11:01
10000,Others-CCCPS105a,2009,26.14747299,91.72804914,849,car,average,8,1,20-11-2016 11:01
3440,BHMEURBRD01,470,26.14901995,91.7395035,98,car,average,6,1,20-11-2016 11:01
8688,Broad Street,690,26.13795775,91.74099445,115,cycle,average,6,1,20-11-2016 11:01
6064,BHMNCPHST01,1200,26.14001386,91.73099967,183,bike,average,6,1,20-11-2016 11:01
7376,BHMNCPNST01,485,26.14004753,91.73097233,216,car,high,9,1,20-11-2016 11:01
13936,Others-CCCPS202,2937,26.14749053,91.72799688,658,car,high,11,1,20-11-2016 11:01
2128,BHMBCCTHL01,387,26.14449459,91.73620513,327,car,average,7,1,20-11-2016 11:01
16560,Others-CCCPS98,3103,26.14749998,91.72797778,586,bike,average,8,1,20-11-2016 11:01
12624,Others-CCCPS135a,3883,26.14749943,91.72800489,936,cycle,average,7,1,20-11-2016 11:01
15248,Others-CCCPS8,1322,26.14754886,91.72799519,594,truck,average,8,1,20-11-2016 11:01
4752,BHMMBMMBX01,687,20.0000347,78.00000286,255,car,average,7,1,20-11-2016 11:01
816,BHMBCCMKT01,577,26.14453614,91.73617216,95,cycle,average,6,1,20-11-2016 11:01
13937,Others-CCCPS202,2937,26.14749053,91.72799688,709,car,average,8,1,20-11-2016 11:27
4753,BHMMBMMBX01,687,20.0000347,78.00000286,283,car,high,9,1,20-11-2016 11:27
6065,BHMNCPHST01,1200,26.14001386,91.73099967,225,car,high,9,1,20-11-2016 11:27
10001,Others-CCCPS105a,2009,26.14747299,91.72804914,942,car,high,11,1,20-11-2016 11:27
3441,BHMEURBRD01,470,26.14901995,91.7395035,105,car,average,5,1,20-11-2016 11:27
17873,Shopping,1920,26.15050395,91.73353109,480,bike,average,8,1,20-11-2016 11:27
817,BHMBCCMKT01,577,26.14453614,91.73617216,128,car,high,8,1,20-11-2016 11:27
11313,Others-CCCPS119a,2803,26.14754061,91.72797041,519,car,average,7,1,20-11-2016 11:27
15249,Others-CCCPS8,1322,26.14754886,91.72799519,659,car,high,11,1,20-11-2016 11:27
8689,Broad Street,690,26.13795775,91.74099445,122,bike,average,6,1,20-11-2016 11:27
12625,Others-CCCPS135a,3883,26.14749943,91.72800489,1047,car,average,9,1,20-11-2016 11:27
16561,Others-CCCPS98,3103,26.14749998,91.72797778,655,car,average,8,1,20-11-2016 11:27
